vox1,vox2,weight
631,583,0.3630587157952158
631,584,0.3297861836073234
631,585,0.41240900258350405
631,587,0.3451235171279799
631,588,0.34902022500252267
631,591,0.36385814534413535
631,594,0.47132042140050867
631,596,0.4254405275316331
631,598,0.4948728997182261
631,599,0.3371051187666551
631,600,0.3302874867407433
631,601,0.4109062924597298
631,602,0.4098334032088425
631,603,0.447941421812144
631,609,0.5069040314627622
631,610,0.33803364483961085
631,611,0.33418572268141006
631,612,0.522439348257409
631,613,0.3427106850993793
631,614,0.34344016955021317
631,615,0.5021986249542213
631,616,0.5541008848050646
631,617,0.40773524367988784
631,618,0.43097015002570077
631,619,0.548994821646303
631,620,0.4611160623121983
631,624,0.5081334020563897
631,627,0.5687154423316935
631,628,0.39713242264089654
631,629,0.3777376747070024
631,630,0.5988653514233998
632,556,0.33723535020038
632,576,0.39365116988484833
632,603,0.379319217549454
632,620,0.35988999717774917
632,627,0.3318835855519014
633,547,0.3367745923284053
633,548,0.3730347028802215
633,557,0.34321336072211533
633,562,0.33419968058008176
633,563,0.3336019018937475
633,565,0.34625517681430584
633,566,0.3335960553086854
633,567,0.33828354176881104
633,569,0.4196069035385432
633,570,0.3701257001218014
633,572,0.37778732041462826
633,574,0.34316334638591667
633,575,0.3309872084187297
633,576,0.4677300727838824
633,577,0.42317678142280934
633,578,0.3566065578937648
633,579,0.4319699200258833
633,580,0.39476107897131163
633,582,0.3998913791838634
633,583,0.3658770695615993
633,584,0.3691832551274585
633,585,0.442956703469183
633,587,0.3695642856423104
633,588,0.3579945176907638
633,589,0.36543822620586625
633,590,0.33989503185264097
633,591,0.38362059498047457
633,592,0.36308434626758307
633,593,0.3614658465402078
633,594,0.33981160118235826
633,596,0.4713685973753436
633,597,0.3447048099795915
633,598,0.34828097768013194
633,600,0.39782911807494914
633,602,0.3991012332586223
633,603,0.4487984267470327
633,606,0.3342623699682204
633,608,0.37263489335708977
633,609,0.4022616314136475
633,611,0.42533732608213465
633,612,0.40559675178303434
633,613,0.3833914936770291
633,614,0.443891243636108
633,617,0.55031487111808
633,619,0.3679116979765547
633,620,0.5435491594082096
633,621,0.3354360017684041
633,622,0.360969455925541
633,624,0.4394069135667134
633,627,0.40992992421354807
633,628,0.6259924031059607
633,629,0.44449195975594225
633,630,0.3655714851384744
633,631,0.4221306854785299
633,632,0.4537911328730635
634,545,0.339639976769659
634,548,0.3578181394976891
634,554,0.39172413310615495
634,555,0.3587530044298073
634,556,0.33594842941956493
634,558,0.3713493172451095
634,560,0.3648530427905074
634,561,0.34899876802321833
634,562,0.38067480406271853
634,563,0.36858851640767915
634,565,0.36902032714691585
634,566,0.3892974119241582
634,568,0.331239927032179
634,570,0.3689918976898025
634,571,0.3536355887440384
634,572,0.36117391109895003
634,573,0.3432689605625621
634,574,0.35401317259586634
634,575,0.37706754030630213
634,576,0.3930024791532685
634,577,0.3784615574113302
634,578,0.4120015820172733
634,579,0.38963166926751125
634,580,0.3602568752233612
634,581,0.3581009861852346
634,582,0.4420294973617056
634,585,0.3323615690055075
634,587,0.38850426040707475
634,588,0.3803009522733034
634,589,0.36282685279105414
634,591,0.35479516873980305
634,592,0.35255906635310735
634,593,0.41820809517349056
634,594,0.3446877899126403
634,596,0.38885801626645233
634,598,0.3838150156664481
634,600,0.36389753197999575
634,601,0.36991783862485034
634,603,0.3792834714462186
634,604,0.3993326761920703
634,605,0.3533896201962559
634,607,0.3681425361598693
634,609,0.35430943438136336
634,612,0.42821558968026124
634,614,0.33202462135655636
634,615,0.48548999810571686
634,616,0.3620748061965178
634,618,0.5934614204278977
634,619,0.4595702383130207
634,621,0.3940666902032976
634,624,0.446674280677758
634,627,0.5158428845166018
634,630,0.6879912552340738
634,631,0.4181679779300252
634,632,0.3636112464650319
635,547,0.3457210072346922
635,548,0.38998571411564237
635,552,0.3361458589646928
635,554,0.3497927730517267
635,563,0.3395515695339721
635,566,0.35040759290015755
635,570,0.3393748280655185
635,571,0.36186590280565917
635,572,0.3442980226149673
635,576,0.34535543448567213
635,579,0.4876868398357607
635,580,0.36194062514482767
635,582,0.4917675356879243
635,583,0.3396130599657365
635,587,0.3290150749826016
635,588,0.34382413780434046
635,594,0.43463746607845616
635,596,0.345554182218506
635,598,0.4636967847549182
635,599,0.3364760489825788
635,601,0.3782122810240606
635,603,0.35955929558985017
635,609,0.4441137120533341
635,610,0.3450931449600027
635,612,0.4938051230926194
635,615,0.5025895135783118
635,616,0.43781581465730096
635,618,0.4883481856514682
635,619,0.6453677837386674
635,620,0.36317401702494184
635,624,0.42386537751655634
635,625,0.355775608002794
635,627,0.5055467091441616
635,628,0.36676013198260976
635,630,0.6332812004512768
635,631,0.6694545016305363
635,633,0.34774343778313294
635,634,0.5681618897266255
636,576,0.35837345476104465
636,577,0.3362016751780213
636,579,0.35965023373922317
636,582,0.34076034969076446
636,585,0.34202716966183927
636,591,0.33079321429311626
636,598,0.34873159261005743
636,603,0.40155708767002035
636,609,0.34066577280637883
636,612,0.3668022249021967
636,619,0.3747670381329062
636,620,0.3353292445790197
636,624,0.3754047291733181
636,627,0.4073852359861725
636,628,0.34406619591711046
636,630,0.4256519286510098
636,631,0.39523764804348344
636,632,0.42753409850368884
636,633,0.34815138755009084
636,634,0.3573290471334524
636,635,0.3473790061455684
637,545,0.3369730870156599
637,548,0.33976810319004563
637,564,0.33107975452867616
637,567,0.3318056235057114
637,569,0.3566091848284145
637,570,0.3383619459292753
637,571,0.33590425427638376
637,572,0.33074093109725
637,576,0.40803958660489775
637,577,0.3320510392333682
637,579,0.39371007897964533
637,580,0.3766221849810349
637,582,0.3685937990078032
637,585,0.34022647074039236
637,588,0.34637442597085766
637,591,0.3812926861818049
637,596,0.3961823636989057
637,598,0.3426974429532003
637,600,0.336257961637015
637,602,0.36194927029373075
637,603,0.436322999317239
637,609,0.35930778207591246
637,611,0.4314084627352699
637,612,0.3790364275911897
637,614,0.35289792362502076
637,617,0.34743007586057134
637,618,0.3518968546963009
637,619,0.4025425326462424
637,620,0.46862329827448934
637,624,0.39699757006384795
637,627,0.4188302606699357
637,628,0.3867574531574216
637,629,0.3349766340014522
637,630,0.44719083179039326
637,631,0.4281720120295176
637,632,0.5248556628428845
637,633,0.48100905802583566
637,634,0.389824465951925
637,635,0.4110689070210512
637,636,0.6138202524479572
638,480,0.33094042299019005
638,545,0.37311321208665665
638,548,0.34819581411933637
638,556,0.35181886709083865
638,558,0.3309944963942891
638,565,0.34391100248791845
638,575,0.3365699884758215
638,576,0.42290279834610445
638,577,0.36586651197714004
638,578,0.36869946059164355
638,579,0.36030950267400647
638,582,0.3630307500327106
638,585,0.41840305221435026
638,587,0.33026248835616334
638,588,0.33133828389268294
638,591,0.37312316276602625
638,592,0.3591829486895412
638,596,0.3785523736745915
638,602,0.3560076261914495
638,603,0.4757348114944456
638,609,0.3457095706780889
638,612,0.33433620624288957
638,619,0.35721625024389164
638,620,0.3572096299904984
638,624,0.35704511020184615
638,627,0.4106455629856254
638,630,0.40891304115446925
638,631,0.3750984053374176
638,632,0.4834921166832058
638,633,0.3740194347633838
638,634,0.43942249466272204
638,636,0.5729152489213043
638,637,0.48642459140312627
639,545,0.3446611486101883
639,547,0.32922111220449785
639,548,0.41174486570554175
639,550,0.3377453364549219
639,552,0.38850723875059145
639,553,0.33827100450687914
639,554,0.36973146464107387
639,557,0.39331696342815053
639,558,0.44043187960579927
639,559,0.341468422544043
639,560,0.4319490720101813
639,561,0.3627148992047358
639,562,0.451360794514923
639,563,0.3704456624207837
639,565,0.3990963226595869
639,566,0.3861747066699676
639,568,0.34282176713131957
639,569,0.35666577884901907
639,570,0.49170867259075624
639,571,0.4553026282090224
639,572,0.5052103369495912
639,573,0.3690483430543598
639,574,0.44753517573954804
639,575,0.37375911912319326
639,576,0.4324627224163036
639,577,0.4759016077452394
639,578,0.4369789811485166
639,579,0.4284042398686882
639,580,0.36871662749617684
639,581,0.36493626284115344
639,582,0.42506651642325055
639,584,0.3333335492193499
639,585,0.3366035703399343
639,586,0.3358223924205845
639,587,0.5457557244271002
639,588,0.43916652154016306
639,589,0.5274311551976675
639,590,0.4555662779695981
639,591,0.41151699528691926
639,592,0.45573531893230007
639,593,0.5058991730192792
639,594,0.3675824088203226
639,595,0.3449488389339556
639,596,0.43285316144094943
639,597,0.43090928242309845
639,598,0.43804738148396677
639,600,0.38540710263879285
639,601,0.3719538923965473
639,602,0.3434365171020792
639,603,0.3618992151951888
639,604,0.5070426368462705
639,605,0.45780722640875177
639,606,0.5594203444556999
639,607,0.5193421660691384
639,608,0.5582426524773548
639,609,0.45900045182488175
639,610,0.37875817548897833
639,612,0.48050141112099337
639,614,0.3302068741016193
639,615,0.40017475706483013
639,616,0.3388816674243082
639,617,0.33419352609364933
639,618,0.37576622473778637
639,619,0.3375604986507224
639,620,0.3676942158937056
639,621,0.6674698696526485
639,622,0.5992241961478665
639,624,0.5372612458734966
639,625,0.3350206360187576
639,627,0.5656623243202021
639,628,0.4008856465804129
639,629,0.3503624318789121
639,630,0.5120051792696662
639,631,0.3829722314643316
639,633,0.39542393583708857
639,634,0.4316468831353464
639,635,0.353126469380224
639,637,0.34161701966409375
639,638,0.3524858222773786
640,623,0.4494724390917797
641,640,0.577635339610616
642,562,0.35467400504370644
642,570,0.35880975975453433
642,572,0.39208948946949773
642,577,0.3563549274674722
642,578,0.3597153033182943
642,587,0.383552550584499
642,589,0.3723043414468057
642,590,0.3713972240806003
642,593,0.4418410336667706
642,604,0.39690748152979555
642,605,0.3441185768968587
642,606,0.4173580696738444
642,607,0.36323505325772776
642,608,0.47418448950044967
642,609,0.34722558436473344
642,612,0.3855042578343024
642,621,0.45151605368483266
642,622,0.6131632741850624
642,624,0.4687574719453355
642,627,0.42816798898081204
642,628,0.3378310747273219
642,630,0.385021610627354
642,633,0.37751517718605315
642,634,0.3473608994308625
642,639,0.6353381640142592
643,623,0.41126510888358075
643,640,0.4534771210537894
644,623,0.48979039619317505
644,640,0.39100775533584553
644,643,0.4197140701577853
645,548,0.3563765307618339
645,554,0.3329505077479187
645,558,0.3427425539863524
645,560,0.3811349848073658
645,562,0.43689701194817093
645,565,0.3471312508635391
645,569,0.3872191923377714
645,570,0.3971716485096007
645,572,0.4151306514449164
645,574,0.41046560437788515
645,575,0.339822523023718
645,576,0.4094827299142941
645,577,0.4566472204253536
645,578,0.418662242649716
645,579,0.363294405170876
645,582,0.43687569973338053
645,585,0.3509663955282132
645,587,0.47058613973432806
645,588,0.3386698667002998
645,589,0.4827412151504091
645,591,0.3454258604201048
645,592,0.4171822147515425
645,593,0.44782536105064175
645,596,0.37939466263533866
645,597,0.4094410322913981
645,598,0.330351941213532
645,600,0.36253008541353804
645,601,0.3538505310207453
645,603,0.37063090016888967
645,604,0.4355881292009412
645,606,0.48231111130175613
645,607,0.37120791328177605
645,608,0.48042309126294125
645,609,0.3726868122971116
645,612,0.42938040197948757
645,615,0.3370727887524588
645,621,0.44135494595640684
645,622,0.47934955777322213
645,624,0.5329854925092193
645,627,0.573832538698415
645,629,0.3736585679353253
645,630,0.4456654217239227
645,633,0.3851322151643488
645,634,0.43892919295599464
645,638,0.372471382169723
645,639,0.5583229702002169
645,642,0.6834532184712901
646,548,0.4239099940099517
646,550,0.37729097985740695
646,552,0.4085492058675683
646,553,0.35008324991366274
646,554,0.3619136510522341
646,557,0.3476188411085321
646,558,0.43893619807562345
646,559,0.3844526525616423
646,560,0.45192336157414664
646,561,0.3991032078663454
646,562,0.4495994836205221
646,563,0.39286384992170637
646,565,0.3793428174897809
646,566,0.4099893859767056
646,569,0.36923042736486655
646,570,0.44380821321803926
646,571,0.4253838704004133
646,572,0.4962908228651357
646,573,0.4246660482650963
646,574,0.3497828705661741
646,575,0.40137095863298927
646,576,0.4028880026145926
646,577,0.4181873373755794
646,578,0.434004323464465
646,579,0.43849454546206673
646,582,0.4811807099007755
646,587,0.4722821157253994
646,588,0.3659953056591549
646,589,0.3746263332822682
646,590,0.4394826630482016
646,591,0.37425179748330245
646,592,0.3854428181820997
646,593,0.4419945425979462
646,594,0.411555025859134
646,596,0.3908062096168194
646,597,0.40270832388705297
646,598,0.5482349237784879
646,600,0.38485497632035076
646,601,0.5015432517006222
646,603,0.3740613476298098
646,604,0.38371663634478903
646,605,0.4759386735559172
646,606,0.34453659126399727
646,607,0.42769371808785145
646,608,0.37932561287470357
646,609,0.4232515806074129
646,612,0.5480415677332856
646,615,0.4680059728494295
646,618,0.3926943583812185
646,621,0.3599841760477454
646,622,0.37949778741783824
646,624,0.6186609188728581
646,627,0.6201755337206332
646,629,0.39200545766353684
646,630,0.48027808199693656
646,631,0.40313323503372694
646,633,0.356938200706345
646,634,0.4015194797980948
646,635,0.32920936660822225
646,636,0.32991911701406873
646,639,0.4954971667718638
646,641,0.3641918198082055
646,642,0.47286764544730664
646,645,0.4996248265962521
647,569,0.33512905832041967
647,583,0.38568798274265764
647,590,0.3402504440761948
647,599,0.3495945632435213
647,623,0.3567468271155055
647,624,0.3416095092778582
647,625,0.45874197344942447
647,628,0.43223177741890556
647,633,0.3568943029564098
647,643,0.5067625352119162
647,646,0.3327119467843657
648,623,0.3584451830746152
648,626,0.4694509152880217
648,629,0.40507319455784646
648,643,0.35358743514489444
648,644,0.4419127743897941
648,647,0.4354213401687496
649,293,0.3324465304276369
649,515,0.33741289476345604
649,545,0.41230483339860585
649,547,0.39838383072337824
649,548,0.5187428460677322
649,549,0.34402483670120304
649,550,0.4339750672741561
649,551,0.3690946473431063
649,552,0.46439870781497256
649,553,0.4028321555433041
649,554,0.44326240867814476
649,555,0.3444416719974095
649,556,0.3863749281661071
649,557,0.4316159348909055
649,558,0.4830380077408177
649,559,0.39768534186380505
649,560,0.480667371210518
649,561,0.40085456956329196
649,562,0.48884997597949537
649,563,0.4084615384435717
649,564,0.38220815350867515
649,565,0.4246426315602529
649,566,0.44273930922878774
649,567,0.35748771030920556
649,569,0.3997567222740151
649,570,0.534213519680275
649,571,0.5088377271222352
649,572,0.5447840984832705
649,573,0.4342708086380059
649,574,0.41828565482069563
649,575,0.39290079180079474
649,576,0.4624162716142462
649,577,0.4623848578846612
649,578,0.46375886697279256
649,579,0.5603675559432918
649,580,0.41381221752208514
649,582,0.565266621367403
649,583,0.34552273690337887
649,584,0.3597741471860297
649,585,0.40367119492871145
649,586,0.35004676457922534
649,587,0.5393115376803023
649,588,0.44577498081473416
649,589,0.4566039364940142
649,590,0.44103158430448586
649,591,0.43827095274122824
649,592,0.42396294263805756
649,593,0.48887815094313364
649,594,0.47255174759284113
649,595,0.3487334610403436
649,596,0.4478088165994263
649,597,0.4100900037158353
649,598,0.5808659710358746
649,600,0.40450670532639693
649,601,0.5122276456980844
649,602,0.37772127259896715
649,603,0.4524280162887944
649,604,0.4328143263562367
649,605,0.4309982655736165
649,606,0.44239529827801877
649,607,0.45399688957203566
649,608,0.4638968230515035
649,609,0.49733607678390124
649,610,0.36746852236959987
649,611,0.3584024600519677
649,612,0.6072209665894684
649,614,0.369459706166406
649,615,0.5605572114270393
649,616,0.44432559005862965
649,617,0.33643399953790537
649,618,0.488380730532543
649,619,0.47131143850623
649,620,0.38997502528668887
649,621,0.4310997986599942
649,622,0.4263256722237841
649,624,0.5894063525963754
649,627,0.7811339461694272
649,628,0.37275034505589216
649,629,0.3925297143340328
649,630,0.6962393116428217
649,631,0.5457672248254773
649,633,0.401208728593257
649,634,0.5376885222578203
649,635,0.5165745216169386
649,636,0.4358851451669726
649,637,0.44006285520735755
649,638,0.42867710676331655
649,639,0.5837845492507976
649,642,0.4212199294574175
649,645,0.5082354950288129
649,646,0.7110149215835251
650,547,0.33796384585171807
650,548,0.38487221497493773
650,557,0.33857189536705823
650,560,0.3570878579997984
650,562,0.34413811525970767
650,563,0.3346040646903246
650,564,0.33360900155678314
650,567,0.3451318992442938
650,569,0.36489831586215193
650,571,0.381032552563934
650,572,0.3531392627767937
650,573,0.332066785899091
650,576,0.36845319447778596
650,579,0.4386526592008768
650,580,0.3457427198775878
650,582,0.44145560122385036
650,583,0.33195197913310065
650,585,0.35776420067651005
650,588,0.3777963721834861
650,590,0.3389151176585183
650,594,0.46532502428380296
650,596,0.40927708901082754
650,598,0.46786157783849025
650,599,0.3516304976179114
650,600,0.36234471888511893
650,601,0.37656593800079863
650,602,0.38436586558902336
650,603,0.3997899878517505
650,605,0.3375834588893151
650,609,0.48139221095556567
650,612,0.47154084766690785
650,614,0.33754029696101817
650,615,0.42384453716865017
650,616,0.34096704773717584
650,617,0.36898934736667904
650,618,0.3591397584229999
650,619,0.40993764117711223
650,620,0.3691501787629254
650,624,0.45476821554463714
650,627,0.4955195936432038
650,628,0.3478808543682336
650,629,0.3818963882112865
650,630,0.4465772037877886
650,631,0.5849823852442936
650,633,0.3900404441600684
650,634,0.3584552671166328
650,635,0.49448336347704486
650,636,0.3453186950582163
650,637,0.3582448226188865
650,638,0.331688028625805
650,639,0.3382803641160131
650,646,0.42922813337027504
650,647,0.3806198852814693
650,649,0.5279620872214149
651,556,0.34264182295766815
651,569,0.34197615497262984
651,570,0.3452612918974634
651,571,0.3643045329582346
651,572,0.3440605024144878
651,576,0.4555045954021925
651,577,0.3600239692135801
651,579,0.3305136739945056
651,582,0.35583155163126284
651,585,0.3455658314659489
651,587,0.3501851618880291
651,588,0.33103668924508206
651,591,0.44828296202754453
651,592,0.3836669331883442
651,596,0.39877324149999976
651,597,0.35127478362720027
651,598,0.3395680005201596
651,600,0.3531776873808726
651,602,0.3639259277639013
651,603,0.4006482912613835
651,607,0.3302028441699239
651,608,0.3403437268338487
651,609,0.3414727981298627
651,612,0.3824710048221121
651,614,0.3347555173448334
651,617,0.350545892161316
651,620,0.36517848444742484
651,624,0.4104389710811287
651,627,0.39972168644183953
651,628,0.3815354543945664
651,629,0.33867504166228884
651,630,0.33021217727488644
651,631,0.3551733444163289
651,632,0.4118495181066404
651,633,0.3895612322203979
651,636,0.3888051731621467
651,637,0.34613212832086826
651,638,0.384925351903835
651,639,0.3612317200573179
651,645,0.34777649360773943
651,646,0.4021817945409774
651,647,0.3446436632063254
651,649,0.37948961967423106
651,650,0.4073935422049388
652,545,0.3486261304240698
652,547,0.3660110109761953
652,548,0.3886651848671327
652,552,0.33669299773564987
652,557,0.3720845357317329
652,558,0.3681335521074616
652,560,0.3524732405828832
652,562,0.3511161087038424
652,569,0.42003529385437627
652,570,0.4068632338560556
652,571,0.35747773691100365
652,572,0.4004894638388042
652,574,0.34848746870096886
652,576,0.5025759751034672
652,577,0.4167947054848975
652,579,0.44213379539175496
652,580,0.36824104320904455
652,582,0.41279496253028086
652,583,0.36444460171116005
652,584,0.3919557559392191
652,585,0.4244698467541363
652,587,0.4180774617310495
652,588,0.3498057229017872
652,589,0.40133189662954544
652,590,0.34094691951178624
652,591,0.48173664911945413
652,592,0.4836101203575563
652,593,0.336025717002882
652,596,0.511635400170427
652,597,0.40669822361324387
652,598,0.3791403427844046
652,599,0.34205967969422657
652,600,0.4479869700469976
652,602,0.4161802496871065
652,603,0.4545119914040363
652,607,0.34870550924425464
652,608,0.4246981751070975
652,609,0.4344026837756836
652,610,0.3332064480787584
652,611,0.3840568465433986
652,612,0.39719262214352996
652,613,0.32910565212019255
652,614,0.4089675342276828
652,617,0.4203330231911185
652,619,0.3383040175777618
652,620,0.45993055978822844
652,621,0.3621476428444253
652,622,0.37071012245108653
652,624,0.45004993487438544
652,625,0.41386795438352814
652,626,0.36158772129504396
652,627,0.4421531495977757
652,628,0.6605646071536951
652,629,0.489720732158159
652,630,0.38830375544286055
652,631,0.39673173225600383
652,633,0.5885165643152931
652,635,0.3613060576062672
652,636,0.3520276820973307
652,637,0.4234291600371365
652,638,0.3560617090951941
652,639,0.45284192797372635
652,642,0.34761335789723463
652,645,0.42657116301126635
652,646,0.3322368957810039
652,647,0.47907777139036867
652,649,0.4110077502380343
652,650,0.39256378032947
652,651,0.5200341445409181
653,547,0.34238440896117184
653,548,0.33183858450522935
653,557,0.3576726776519427
653,558,0.3341132307549172
653,562,0.39219232900653855
653,565,0.33335694089731166
653,567,0.3337222136066608
653,569,0.4532029544004246
653,570,0.3758498762207698
653,571,0.3617232569541144
653,572,0.3811236039438158
653,576,0.46002681744689494
653,577,0.4342558283652627
653,579,0.35025962576225406
653,580,0.40118925383656473
653,582,0.3748005774151657
653,583,0.3736281785977355
653,584,0.3946646094132246
653,585,0.40763888198915804
653,587,0.40495000760974875
653,588,0.33518415560973785
653,589,0.3612715604388737
653,591,0.3899833692970316
653,592,0.4294949770389837
653,596,0.4643912296136154
653,597,0.4255816999487392
653,598,0.3642735646591934
653,600,0.4649196139280752
653,602,0.34844740826083315
653,603,0.39874235972463296
653,609,0.37494060662573414
653,612,0.41285858249835167
653,614,0.4338302990751897
653,620,0.37176906282943945
653,624,0.4095557049589315
653,626,0.4181527340336713
653,627,0.4327257748542066
653,628,0.4412289247258634
653,629,0.6799037009109372
653,631,0.34878698268165426
653,633,0.4668711773415281
653,637,0.3420018321942451
653,639,0.3977332327297236
653,642,0.33826367331448903
653,645,0.42080729925754473
653,646,0.3710419263738299
653,647,0.3699819607421358
653,648,0.44120816637827504
653,649,0.42185700296147144
653,650,0.38397277170953337
653,651,0.3540303972335748
653,652,0.6084903632241988
654,515,0.3511426124268866
654,545,0.362197450726524
654,547,0.32991578355577494
654,548,0.39998332979923973
654,550,0.34458700512843254
654,552,0.3825786117655327
654,554,0.4223511857695718
654,555,0.3562244856757803
654,556,0.3569325541731232
654,557,0.3436342552749206
654,558,0.42018128709903296
654,559,0.39429368170346185
654,560,0.4030769614190332
654,561,0.388824803077297
654,562,0.42682786265487055
654,563,0.392510620033717
654,564,0.3386984300880676
654,565,0.37149623482702393
654,566,0.40599286336794044
654,567,0.3311516321359767
654,569,0.34562683196904115
654,570,0.4511566874865532
654,571,0.44678483545427433
654,572,0.42419763937026794
654,573,0.3870084516688792
654,574,0.34477415638270714
654,575,0.35782155005855526
654,576,0.4258668468800331
654,577,0.40407850319168587
654,578,0.43791611650645584
654,579,0.43385230351010584
654,580,0.39603667613386045
654,581,0.3537374185202688
654,582,0.505295065673801
654,584,0.3522785260984694
654,585,0.364526320618731
654,587,0.43543392928563135
654,588,0.4114917789770976
654,589,0.39829410158597184
654,590,0.36275647567383906
654,591,0.40664034520812314
654,592,0.42725222313151406
654,593,0.446572760840648
654,594,0.3700082190171408
654,595,0.3506275132692083
654,596,0.4126327623644537
654,597,0.3567430160077496
654,598,0.46671029944536196
654,600,0.3803142744544848
654,601,0.3972250819534837
654,602,0.3386139508892864
654,603,0.41168230399749906
654,604,0.3935341983645699
654,605,0.3559614431461631
654,606,0.3932914373237279
654,607,0.37218707887307473
654,608,0.40659373869810667
654,609,0.4285960273695415
654,610,0.35438497461927715
654,612,0.4857004468404697
654,614,0.3521886461875476
654,615,0.4943584276309936
654,616,0.3811656437644357
654,618,0.5120435924419235
654,619,0.4401010601994921
654,621,0.40801274465535925
654,622,0.34494231706799705
654,624,0.4993706504165765
654,627,0.6030720145871394
654,630,0.6882476002911551
654,631,0.463807722580951
654,632,0.3555540628858816
654,634,0.6370778029278119
654,635,0.5103877247059764
654,636,0.4023934671972584
654,637,0.405694423686378
654,638,0.4501250119863409
654,639,0.5058683705902361
654,642,0.41142468881955807
654,645,0.47932573881488266
654,646,0.49506733310795004
654,649,0.7489874804205178
654,650,0.4289398455926856
654,652,0.36832905798248267
655,545,0.34979665974830326
655,547,0.3301242621220381
655,548,0.379066938749222
655,563,0.33290012690801185
655,566,0.3326399105055124
655,569,0.342274904713131
655,576,0.34198717970185905
655,579,0.46391530050473007
655,582,0.43299270679459717
655,583,0.33257440972994284
655,585,0.3498127006659347
655,588,0.3328431234456487
655,590,0.33422178823619414
655,594,0.4029337521042869
655,596,0.3727644650906901
655,598,0.4810710653567465
655,599,0.3487964338393867
655,600,0.3444414855930959
655,601,0.34608635649688796
655,602,0.3964289642433374
655,603,0.415173829912167
655,609,0.44919820772757246
655,612,0.49042036471933254
655,615,0.44419337443146345
655,616,0.4136128650816842
655,617,0.3376460984174125
655,618,0.44054953140458203
655,619,0.463932920525969
655,620,0.3617052516410317
655,624,0.435415794767656
655,627,0.4608484613654123
655,628,0.3633898130130659
655,629,0.32891118256859997
655,630,0.5061468511590058
655,631,0.6712113566960958
655,633,0.34481228160235405
655,634,0.40286224586966557
655,635,0.5829275644022825
655,636,0.4059090321199699
655,637,0.4304245438094612
655,638,0.3775984799046183
655,646,0.3629427762637836
655,649,0.5308790115984485
655,650,0.649800383645319
655,652,0.3801274709347446
655,654,0.533709062265379
656,547,0.3293836803484281
656,548,0.37702139962158415
656,552,0.33027034552158463
656,554,0.3401239384618089
656,558,0.35372727944067517
656,570,0.37022404796755864
656,571,0.3905351341235878
656,572,0.3574803850527815
656,576,0.40633894381345464
656,577,0.34948963132492494
656,579,0.42707771097550146
656,582,0.41591121748756815
656,585,0.33432310775590474
656,587,0.3345925522851176
656,588,0.3854245119451942
656,591,0.3765601846847409
656,592,0.3419890459381421
656,596,0.33176911003963855
656,598,0.35527194900977194
656,603,0.4204197976506287
656,608,0.3320551147880804
656,609,0.386695576169092
656,610,0.3332724605638931
656,612,0.37160541276001857
656,615,0.3454072054614214
656,616,0.34625486641222314
656,618,0.3428472379504092
656,619,0.425443369926896
656,620,0.36471826200484153
656,624,0.38655862363885696
656,627,0.44678524248846835
656,628,0.3422364838302781
656,630,0.44391738280860205
656,631,0.40197372603835696
656,632,0.4230433809821233
656,633,0.3678635084675362
656,634,0.3456535049335703
656,635,0.4186433630433612
656,636,0.5724294317448686
656,637,0.5108080642160762
656,638,0.45850022362870835
656,639,0.356343868814564
656,649,0.4699921430741629
656,650,0.38178119097550905
656,651,0.4445128617483216
656,652,0.4292008675288394
656,653,0.33269855128880016
656,654,0.4328856228202343
656,655,0.4038857477345787
657,548,0.34860528469052693
657,564,0.3413818392126277
657,565,0.37020829691146734
657,567,0.3547555870295327
657,569,0.3550588290428169
657,572,0.34653095939070105
657,576,0.40124532635154825
657,577,0.33020541230660666
657,579,0.37069522677563743
657,580,0.38343948089121177
657,582,0.3940759245187558
657,585,0.4271957613644157
657,587,0.36626566695086077
657,591,0.35687547824277627
657,594,0.35478126505653923
657,596,0.4946337630750588
657,597,0.3549051114667603
657,598,0.39086323484002233
657,600,0.38677806902885054
657,601,0.3447617905602404
657,602,0.41446542992472213
657,603,0.44406398308616285
657,609,0.41446068549128157
657,612,0.4288817053132424
657,614,0.3697259379150705
657,615,0.33200266539123063
657,617,0.386568023843148
657,619,0.3300214159751326
657,620,0.40267817804513045
657,624,0.39516290319035186
657,626,0.3319032414229037
657,627,0.40491535782834215
657,628,0.3700149398975974
657,629,0.3744172082967459
657,630,0.3994479861141114
657,631,0.44580876652408
657,632,0.45212755508410213
657,633,0.43916077567318984
657,634,0.38438208379586464
657,635,0.4044454596011473
657,636,0.4509272645758879
657,637,0.5266056256113733
657,638,0.46844304038749507
657,639,0.3630822617192431
657,645,0.33623137215590426
657,646,0.35842831116765456
657,649,0.4323126657208574
657,650,0.47045733169153436
657,651,0.5344984816677666
657,652,0.4548583122948571
657,653,0.3859011227371276
657,654,0.3953144047418375
657,655,0.41815381905640897
657,656,0.5505068427533669
658,545,0.3801470792023303
658,547,0.36305889084775006
658,548,0.426683760891688
658,550,0.3877805821266794
658,551,0.354204522360591
658,552,0.4480149654233065
658,553,0.36890634883725376
658,554,0.43308319690096325
658,556,0.33784985706879195
658,557,0.40897425896693534
658,558,0.43162573043084246
658,559,0.35782943885016866
658,560,0.41954381845702743
658,561,0.35863779094548515
658,562,0.3637896230685813
658,563,0.3415831803076368
658,564,0.3313716560300047
658,566,0.3934313426904154
658,569,0.3454140819369605
658,570,0.4494392190483865
658,571,0.442781491499561
